Date,NewsSourceName,Headline,Polarity,Subjectivity,Category,,,,,,,,,,,,,,,
2019-11-04 14:08:07.539190,ABC,E. Jean Carroll sues Trump for defamation,0.0,0.0,miscellaneous
2019-11-04 14:08:07.539190,Breitbart,Exclusive ExcerptDonald Trump Jr.: ‘Triggered: How the Left Thrives on Hate and Wants to Silence Us’,-0.2,0.33,miscellaneous
2019-11-04 14:08:07.539190,Buzzfeed,17 Hysterical Tweets From This Week,-1.0,1.0,miscellaneous
2019-11-04 14:08:07.539190,China Daily,Xi urges better city governance,0.5,0.5,miscellaneous
2019-11-04 14:08:07.539190,Sixth Tone,How China Can Refloat Its Cruise Industry,0.0,0.0,miscellaneous
2019-11-04 14:08:07.539190,The Onion,‘The Onion’ Announces New Nationwide Literacy Program Encouraging Kids To Read ‘The Onion’ For An Hour A Day,0.14,0.45,miscellaneous
"
"
2019-11-05 12:40:35.534231,Fox,8-month-old twins among the innocent Americans gunned down in Mexico by cartel monsters,0.17,0.49,miscellaneous
2019-11-05 12:40:35.534231,NBC,At least nine Americans killed in Mexican highway ambush,-0.17,0.13,miscellaneous
2019-11-05 12:40:35.534231,Washington Post,"One year out from vote, Trump trails Democrats by wide margins, poll shows",-0.1,0.4,miscellaneous
2019-11-05 12:40:35.534231,ABC,'Start Here': Trump impeachment and Election Day,0.0,0.0,miscellaneous
2019-11-05 12:40:35.534231,Breitbart,"Project Veritas Video Appears to Show ABC News Epstein CoverUpANCHOR: ’Do I think he was killed? A hundred percent, yes I do’",-0.2,0.0,miscellaneous
2019-11-05 12:40:35.534231,Buzzfeed,These Pics Of Shawn Mendes With Chest Hair And Nail Polish Are Most Pleasing To Me,0.5,0.5,miscellaneous
2019-11-05 12:40:35.534231,China Daily,"Xi, foreign leaders meet in Shanghai",-0.12,0.12,miscellaneous
2019-11-05 12:40:35.534231,Sixth Tone,"China’s Commercial 5G Rollout, Explained",0.0,0.0,miscellaneous
2019-11-05 12:40:35.534231,The Onion,Coworker Apparently Just Going To Stare At Lunch In Microwave For Entire 3-Minute Cook Time,0.03,0.49,miscellaneous
"
"
2019-11-06 12:41:26.509528,Fox,Mexican president stands by ‘hugs not bullets’ strategy with cartel monsters after family massacre,0.0,0.0,miscellaneous
2019-11-06 12:41:26.509528,NBC,"In blow to Trump, Democrat Beshear is apparent winner in Kentucky governor race, NBC News projects",0.05,0.35,miscellaneous
2019-11-06 12:41:26.509528,Washington Post,"Kentucky outcome embarrasses Trump, worries many in GOP ahead of 2020",0.5,0.5,miscellaneous
2019-11-06 12:41:26.509528,ABC,Bill makes animal cruelty a federal felony,0.0,0.0,miscellaneous
2019-11-06 12:41:26.509528,Breitbart,Alleged ‘Whistleblower’ Ciaramella Worked Closely with ‘Pee’ Dossier Hoaxer,-0.1,0.1,miscellaneous
2019-11-06 12:41:26.509528,Buzzfeed,39 Sweet And Funny Tweets To Put You In A Better Mood,0.37,0.72,miscellaneous
2019-11-06 12:41:26.509528,China Daily,"Xi, Peng host France's presidential couple at Yu Garden",0.0,0.0,miscellaneous
2019-11-06 12:41:26.509528,Sixth Tone,Book of Poverty Alleviation Case Studies Unveiled in Shanghai,0.0,0.0,miscellaneous
2019-11-06 12:41:26.509528,The Onion,Catholic Priest Stuck In Remote Backwater Town Thinking About Molesting Kid Just To Get Transferred,-0.05,0.15,miscellaneous
"
"
2019-11-07 10:37:14.632857,Fox,"Trump seizes on 2017 posts from whistleblower lawyer, wants Dems held accountable",0.2,0.1,miscellaneous
2019-11-07 10:37:14.632857,NBC,"Trump's desire to buy Greenland delayed U.S. response on Ukraine, testimony reveals",0.0,0.0,miscellaneous
2019-11-07 10:37:14.632857,Washington Post,Barr declined to hold news conference saying Trump broke no laws in Ukraine call,0.0,0.0,miscellaneous
2019-11-07 10:37:14.632857,ABC,'Start Here': Twitter employees accused of spying,0.0,0.0,miscellaneous
2019-11-07 10:37:14.632857,Breitbart,Exclusive–Tulsi Gabbard on Breitbart News Daily: Democrats ‘Certainly Not’ the Anti-War Party Anymore,-0.05,0.29,miscellaneous
2019-11-07 10:37:14.632857,Buzzfeed,Emilia Clarke On How Paramedics Kept Her Calm In The Ambulance After She Had Two Brain Aneurysms,0.3,0.75,miscellaneous
2019-11-07 10:37:14.632857,China Daily,"China, France sign deals worth $15b",0.3,0.1,miscellaneous
2019-11-07 10:37:14.632857,Sixth Tone,A Look Back at China’s Favorite Imports,0.25,0.5,miscellaneous
2019-11-07 10:37:14.632857,The Onion,Catholic Priest Stuck In Remote Backwater Town Thinking About Molesting Kid Just To Get Transferred,-0.05,0.15,miscellaneous
"
"
2019-11-08 15:26:33.709733,Fox,"Ex-NSA official says former boss shut down Ukraine meeting, warned Giuliani was a 'hand grenade'",-0.08,0.14,miscellaneous
2019-11-08 15:26:33.709733,NBC,"Former Trump adviser says she was victim of harassment, death threats",-0.04,0.03,miscellaneous
2019-11-08 15:26:33.709733,Washington Post,"Trump’s ‘demand’ for Biden probe was ‘prerequisite’ for meeting, Ukraine expert told investigators",0.0,0.0,miscellaneous
2019-11-08 15:26:33.709733,ABC,Comedian takes stage at Roger Stone trial,0.0,0.0,miscellaneous
2019-11-08 15:26:33.709733,Breitbart,Elizabeth Warren Confirms Her Medicare for All Plan Will Cover Illegal Immigrants,-0.5,0.5,miscellaneous
2019-11-08 15:26:33.709733,Buzzfeed,Tom Felton Posted A Photo In Draco Malfoy Robes And Matthew Lewis’s Response Is So Good,0.7,0.6,miscellaneous
2019-11-08 15:26:33.709733,China Daily,Online shops to take e-cigarettes off shelves,0.0,0.0,miscellaneous
2019-11-08 15:26:33.709733,Sixth Tone,Collage: Medical Companies Promote Breast Cancer Detection in Shanghai,0.0,0.0,miscellaneous
2019-11-08 15:26:33.709733,The Onion,"‘New Day, Same Bullshit,’ Whispers Dalai Lama Before Slapping On Smile To Greet The Masses",0.15,0.23,miscellaneous
"
"
2019-11-10 16:14:07.203500,Fox,"
Trump Jr. says Mueller probe led to eye-opening revelation about Dems",0.0,0.0,miscellaneous
2019-11-10 16:14:07.203500,NBC,Could Trump's re-election go up in a puff of smoke? Vapers say watch out.,0.0,0.0,miscellaneous
2019-11-10 16:14:07.203500,Washington Post,"Haley says Tillerson, Kelly tried to recruit her to subvert Trump to ‘save the country’",0.0,0.0,miscellaneous
2019-11-10 16:14:07.203500,ABC,Boy allegedly forced to pee in front of classroom,-0.3,0.2,miscellaneous
2019-11-10 16:14:07.203500,Breitbart,‘Calculated Coup’McCarthy Slams Schiff for Blocking Hoaxblower Testimony  ’Orchestrating Takedown of POTUS After Celebrating 30 years of Taking Down Berlin Wall’,-0.16,0.29,miscellaneous
2019-11-10 16:14:07.203500,Buzzfeed,24 Jokes About “Queer Eye” That Are Never Not Funny,-0.12,1.0,miscellaneous
2019-11-10 16:14:07.203500,China Daily,Online shops to take e-cigarettes off shelves,0.0,0.0,miscellaneous
2019-11-10 16:14:07.203500,Sixth Tone,"Collage: China’s Week in Photos, Nov. 4–Nov. 10",0.0,0.0,miscellaneous
2019-11-10 16:14:07.203500,The Onion,"‘New Day, Same Bullshit,’ Whispers Dalai Lama Before Slapping On Smile To Greet The Masses",0.15,0.23,miscellaneous
"
"
2019-11-11 13:50:24.544368,Fox,"Winter storm causes O’Hare accident; to bring record lows, snow for 60M",0.0,0.0,miscellaneous
2019-11-11 13:50:24.544368,NBC,Fringe conspiracy theory QAnon moves closer to political mainstream,0.0,0.1,miscellaneous
2019-11-11 13:50:24.544368,Washington Post,Mulvaney’s move to join impeachment testimony lawsuit rankles Bolton allies,0.0,0.0,miscellaneous
2019-11-11 13:50:24.544368,ABC,11-year-old boy dies after being shot in chest,0.0,0.0,miscellaneous
2019-11-11 13:50:24.544368,Breitbart,"Exclusive: Michael Savage Raw and Unfiltered on Trump, Beethoven, & the Future of AmericaWarns Senate GOP Cannot Be Trusted on Impeachment‘Low-life scumbag’ Schiff couldn’t get away with ‘star chamber’ if Americans knew their founding documents",-0.12,0.29,miscellaneous
2019-11-11 13:50:24.544368,Buzzfeed,13 Hilarious Fails From This Week,0.0,0.65,miscellaneous
2019-11-11 13:50:24.544368,China Daily,Improving PLA at primary level urged,0.4,0.5,miscellaneous
2019-11-11 13:50:24.544368,Sixth Tone,"The World’s Factory, On Film",0.0,0.0,miscellaneous
2019-11-11 13:50:24.544368,The Onion,BREAKING: You Wanna Fucking Go?,-0.6,0.8,miscellaneous
"
"
2019-11-12 12:48:16.146466,Fox,FOX NEWS EXCLUSIVE: New IG complaint alleges improper fundraising by Ukraine whistleblower,-0.08,0.33,miscellaneous
2019-11-12 12:48:16.146466,NBC,"In speech, Bolton suggested Trump's policy decisions guided by personal interest",0.0,0.3,miscellaneous
2019-11-12 12:48:16.146466,Washington Post,"Mulvaney will no longer seek judge’s ruling on testimony, will follow Trump’s order not to cooperate",0.0,0.0,miscellaneous
2019-11-12 12:48:16.146466,ABC,More than 200 million facing cold blast this week,-0.05,0.75,miscellaneous
2019-11-12 12:48:16.146466,Breitbart,"Trump Floats Deal with Democrats to Let DACA Recipients StayWat? In Same Tweet: ‘Some Are Very Tough, Hardened Criminals’",-0.25,0.56,miscellaneous
2019-11-12 12:48:16.146466,Buzzfeed,I’m Obsessed With This Woman Who Sat Next To Shawn Mendes And Camilla Cabello As They Made Out,-0.25,0.5,miscellaneous
2019-11-12 12:48:16.146466,China Daily,CPC unveils plan for Party member education,0.0,0.0,miscellaneous
2019-11-12 12:48:16.146466,Sixth Tone,Reimagining a Tokyo Trial Tableau,0.0,0.0,miscellaneous
2019-11-12 12:48:16.146466,The Onion,Disney Plus Suffers Miserable Debut After Tennis Channel Launches Streaming Service On Same Day,-0.53,0.61,miscellaneous
"
"
2019-11-13 12:39:58.171527,Fox,FOLLOW LIVE: Envoy has surprise claim on Ukraine pressure; GOP argues 'ZERO' 1st-hand knowledge,0.14,0.5,miscellaneous
2019-11-13 12:39:58.171527,NBC,Top diplomat Taylor paints picture of White House coercion of Ukraine ,0.25,0.25,miscellaneous
2019-11-13 12:39:58.171527,Washington Post,"Phone call took place a day after Trump’s Ukraine call, Taylor says",0.0,0.0,miscellaneous
2019-11-13 12:39:58.171527,ABC,How the impeachment process works,0.0,0.0,miscellaneous
2019-11-13 12:39:58.171527,Breitbart,***LIVE UPDATES*** First Public Impeachment HearingBoring: 90 Minutes Before Questions BeginTaylor: Trump Told Sondland He Was Not Asking for a ‘Quid Pro Quo’,0.13,0.3,miscellaneous
2019-11-13 12:39:58.171527,Buzzfeed,Taping Up With The Kardashians,0.0,0.0,miscellaneous
2019-11-13 12:39:58.171527,China Daily,Food safety violators face stronger penalties,0.0,0.0,miscellaneous
2019-11-13 12:39:58.171527,Sixth Tone,‘Ne Zha’ Filmmakers Sued for Alleged Plagiarism,-0.1,0.1,miscellaneous
2019-11-13 12:39:58.171527,The Onion,Amazon Encourages Drivers To Deliver Packages Faster By Strapping Cinder Block To Truck’s Accelerator,0.0,0.0,miscellaneous
"
"
2019-11-14 15:02:36.982971,Fox,"Girl killed, 2 other students critical after gunfire at Calif. school; suspect shot himself in head: police",-0.11,0.39,miscellaneous
2019-11-14 15:02:36.982971,NBC,"Southern California school shooting leaves 1 dead, multiple injured",-0.07,0.13,miscellaneous
2019-11-14 15:02:36.982971,Washington Post,Pelosi calls Trump’s actions ‘bribery’ as Democrats sharpen case for impeachment,0.0,0.0,miscellaneous
2019-11-14 15:02:36.982971,ABC,Trump tax case likely headed to Supreme Court,0.0,1.0,miscellaneous
2019-11-14 15:02:36.982971,Breitbart,2020: Witch Hunt Rallies Trump BaseCampaign Raises $3.1M in Small Donations During Impeachment Hearings,-0.25,0.4,miscellaneous
2019-11-14 15:02:36.982971,Buzzfeed,"Hot Damn! “Brooklyn Nine-Nine” Has Been Renewed, Which Means Even Captain Holt Is Smiling Right Now",0.3,0.69,miscellaneous
2019-11-14 15:02:36.982971,China Daily,Ministry condemns lye attack at kindergarten,0.0,0.0,miscellaneous
2019-11-14 15:02:36.982971,Sixth Tone,"Lips Don’t Lie? China’s Livestreamers Provoke Sales, Scrutiny",0.0,0.0,miscellaneous
2019-11-14 15:02:36.982971,The Onion,Paralyzed Mike Pence Lies Against Bathroom Wall For Hours After Encountering Doorknob That Looks Like Female Breast,0.0,0.17,miscellaneous
"
"
2019-11-15 12:47:23.107527,Fox,"Trump trolls ambassador as she testifies, says all her diplomatic assignments 'turned bad'",-0.7,0.67,miscellaneous
2019-11-15 12:47:23.107527,NBC,Trump ally Roger Stone found guilty on all seven counts in federal trial,-0.5,1.0,miscellaneous
2019-11-15 12:47:23.107527,Washington Post,Trump confidant Roger Stone guilty on all counts ,-0.5,1.0,miscellaneous
2019-11-15 12:47:23.107527,ABC,US aide who allegedly heard Trump call to testify,-0.1,0.1,miscellaneous
2019-11-15 12:47:23.107527,Breitbart,"***LIVE UPDATES*** Dems Build Case to Impeach Trump for… Making Diplomats Sad?Nunes: This Has Become the ‘House Impeachment Committee’Schiff Interrupts, Refuses to Let Stefanik Ask Questions",0.14,0.5,miscellaneous
2019-11-15 12:47:23.107527,Buzzfeed,Longtime Trump Ally Roger Stone Was Found Guilty Of Lying To Congress And Witness Tampering,-0.5,1.0,miscellaneous
2019-11-15 12:47:23.107527,China Daily,Premier urges authorities to seize program opportunities,0.0,0.0,miscellaneous
2019-11-15 12:47:23.107527,Sixth Tone,China’s Head Soccer Coach Resigns After Another Defeat,0.0,0.0,miscellaneous
2019-11-15 12:47:23.107527,The Onion,Disappointing: Microsoft Confirmed That Project Scarlett Is Actually Just A Brothel They’re Building In Thailand Where Xboxes Can Go To Be Pleasured,-0.07,0.6,miscellaneous
"
"
2019-11-16 13:11:20.540049,Fox,AG Barr accuses the left of 'using every tool' to derail Trump; warns of ‘dangerous’ precedent,-0.3,0.45,miscellaneous
2019-11-16 13:11:20.540049,NBC,"The day Trump's presidency came into focus — in Congress, the White House and in court",0.0,0.0,miscellaneous
2019-11-16 13:11:20.540049,Washington Post,How a lone CIA analyst triggered the inquiry that has engulfed U.S. politics,0.0,0.0,miscellaneous
2019-11-16 13:11:20.540049,ABC,Obama warns Dem. hopefuls on tacking too far left,0.05,0.5,miscellaneous
2019-11-16 13:11:20.540049,Breitbart,Attorney General William Barr Accuses Democrats of ‘Sabotaging’ Trump Administration,0.05,0.5,miscellaneous
2019-11-16 13:11:20.540049,Buzzfeed,"James Charles Has A Beauty Reality Show Coming Out And I Won’t Lie, I’m Getting My Application Ready",0.2,0.5,miscellaneous
2019-11-16 13:11:20.540049,China Daily,Premier urges authorities to seize program opportunities,0.0,0.0,miscellaneous
2019-11-16 13:11:20.540049,Sixth Tone,China’s Head Soccer Coach Resigns After Another Defeat,0.0,0.0,miscellaneous
2019-11-16 13:11:20.540049,The Onion,Full Trump Transcript Includes 37 Pages Of Confused President Mashing Fingers Against Dial Pad While Ukrainian President Tries To Speak,-0.05,0.55,miscellaneous
"
"
2019-11-17 14:45:12.092626,Fox,Texas congressman says upcoming IG report on FISA warrant likely to prompt criminal probes,-0.2,0.78,miscellaneous
2019-11-17 14:45:12.092626,NBC,Pete Buttigieg is struggling with black voters — and not just because he's gay,0.12,0.51,miscellaneous
2019-11-17 14:45:12.092626,Washington Post,"Hong Kong police move on university campus, begin mass arrests, threaten live fire",0.14,0.5,miscellaneous
2019-11-17 14:45:12.092626,ABC,Chemistry professors accused of making meth,0.0,0.0,miscellaneous
2019-11-17 14:45:12.092626,Breitbart,Woke Kaepernick Wears ’Kunta Kinte’ T-Shirt — After Ditching NFL-Organized Workout!,0.0,0.0,miscellaneous
2019-11-17 14:45:12.092626,Buzzfeed,Ariana Grande Gave A Tearful Apology To Fans For Canceling A Show After Weeks Of Being Sick,-0.71,0.86,miscellaneous
2019-11-17 14:45:12.092626,China Daily,Premier urges authorities to seize program opportunities,0.0,0.0,miscellaneous
2019-11-17 14:45:12.092626,Sixth Tone,"Collage: China’s Week in Photos, Nov. 11–Nov. 17",0.0,0.0,miscellaneous
2019-11-17 14:45:12.092626,The Onion,Full Trump Transcript Includes 37 Pages Of Confused President Mashing Fingers Against Dial Pad While Ukrainian President Tries To Speak,-0.05,0.55,miscellaneous
"
"
2019-11-18 12:13:45.118217,Fox,Former President Obama blasted by hard-core liberals after warning Dems against radical agenda,-0.3,0.45,miscellaneous
2019-11-18 12:13:45.118217,NBC,'We don't have any choice': Thousands of kids perform backbreaking labor for America's products,0.0,0.0,miscellaneous
2019-11-18 12:13:45.118217,Washington Post,Trump says he will ‘strongly consider’ testifying in writing,0.43,0.73,miscellaneous
2019-11-18 12:13:45.118217,ABC,North Korea snaps at US implying another summit,0.0,0.0,miscellaneous
2019-11-18 12:13:45.118217,Breitbart,Lawsuit: Politico ‘Conspired with Schiff’ to Spread False LeakTrump WH Official Says Reporter ‘Intentionally Lied’ to Push Impeachment Forward,-0.4,0.6,miscellaneous
2019-11-18 12:13:45.118217,Buzzfeed,We Now Know What Happened Behind The Scenes About The Backlash Over Kim Kardashian’s “Kimono” Line,-0.4,0.7,miscellaneous
2019-11-18 12:13:45.118217,China Daily,"Party sets course, mapping out 'one country, two systems'",0.0,0.0,miscellaneous
2019-11-18 12:13:45.118217,Sixth Tone,Doubts Over High-Profile Chinese Academic’s Work Surface Online,0.0,0.0,miscellaneous
2019-11-18 12:13:45.118217,The Onion,Safety Experts Recommend Shouting ‘Free Donuts’ Instead Of ‘Rape’ To Receive Help More Quickly,0.41,0.6,miscellaneous
"
"
2019-11-19 13:00:36.814441,Fox,"Stefanik grills witnesses on Burisma, they concede Hunter Biden risked ‘appearance of a conflict’",0.0,0.0,miscellaneous
2019-11-19 13:00:36.814441,NBC,Thousands of kids perform backbreaking labor for America's products,0.0,0.0,miscellaneous
2019-11-19 13:00:36.814441,Washington Post,"Amid GOP grilling, Ukraine expert declined to name official he spoke to",0.0,0.0,miscellaneous
2019-11-19 13:00:36.814441,ABC,Top questions about the Trump impeachment hearings,0.5,0.5,miscellaneous
2019-11-19 13:00:36.814441,Breitbart,"***LIVE UPDATES*** Impeachment Theatre, Day 3Vindman Dodges When Asked Who He Discussed Ukraine Call WithSchiff Interrupts, Warns Him Not to Answer: ‘We Need to Protect the Whistleblower’",0.14,0.5,miscellaneous
2019-11-19 13:00:36.814441,Buzzfeed,The 2020 Grammy Nominations Apparently Leaked — Here’s What Happened,0.05,0.35,miscellaneous
2019-11-19 13:00:36.814441,China Daily,Ministry rips US paper over 'clumsy tricks' in report on Xinjiang,-0.3,0.4,miscellaneous
2019-11-19 13:00:36.814441,Sixth Tone,Disabled 12-Year-Old’s Second Abortion Prompts Police Inquiry,-0.1,0.15,miscellaneous
2019-11-19 13:00:36.814441,The Onion,"‘Reflationary Boom Incapable Of Helping U.S. Bond Market Recovery,’ Announces Finance Article That Actually About Your Entire Savings Being Wiped Out",0.0,0.36,miscellaneous
"
"
2019-11-20 12:08:12.797497,Fox,"FOLLOW LIVE: Sondland 'never heard' from Trump on quid pro quo, but 'everyone' involved in Ukraine talks",0.14,0.5,miscellaneous
2019-11-20 12:08:12.797497,NBC,Thousands of kids perform backbreaking labor for America's products,0.0,0.0,miscellaneous
2019-11-20 12:08:12.797497,Washington Post,Sondland says there was ‘quid pro quo’ involving Trump and Ukraine,0.0,0.0,miscellaneous
2019-11-20 12:08:12.797497,ABC,Officer shot in head while pursuing bank robber,0.0,0.0,miscellaneous
2019-11-20 12:08:12.797497,Breitbart,"***LIVE UPDATES*** Amb. Gordon Sondland Testifies in Impeachment HearingNunes Requests Hunter Biden, ‘Whistleblower’ Be SubpoenaedSondlad: ‘I never heard from President Trump that aid was conditioned’ on Investigations",0.14,0.5,miscellaneous
2019-11-20 12:08:12.797497,Buzzfeed,Brie Larson Doesn’t Have A Disney+ Subscription Even Though She’s In A Disney Channel Original Movie,0.38,0.75,miscellaneous
2019-11-20 12:08:12.797497,China Daily,New HK police chief vows to uphold law,0.14,0.45,miscellaneous
2019-11-20 12:08:12.797497,Sixth Tone,The New Face of the Terra-cotta Warriors,0.14,0.45,miscellaneous
2019-11-20 12:08:12.797497,The Onion,Health Department Gives Tyson Plant ‘D’ Grade After Discovering Raw Chicken Contaminating Nearly Every Surface,-0.24,0.6,miscellaneous
"
"
2019-11-21 10:34:26.300388,Fox,Witness regales hearing with tale of envoy’s bizarre call to Trump; president mocks eavesdropping story,0.4,0.6,miscellaneous
2019-11-21 10:34:26.300388,NBC,'We don't have any choice': Thousands of kids perform backbreaking labor for America's products,0.0,0.0,miscellaneous
2019-11-21 10:34:26.300388,Washington Post,Winners and losers from the debate,-0.2,0.2,miscellaneous
2019-11-21 10:34:26.300388,ABC,George Stephanopoulos: What matters this morning,0.0,0.0,miscellaneous
2019-11-21 10:34:26.300388,Breitbart,"**LIVE UPDATES** Another Impeachment Hearing 🥱Fiona Hill, David Holmes to the Hill",0.14,0.5,miscellaneous
2019-11-21 10:34:26.300388,Buzzfeed,Kim Kardashian On Behind-The-Scenes Details About Kylie Jenner Selling Her Brand For $600 Million,0.0,0.0,miscellaneous
2019-11-21 10:34:26.300388,China Daily,"7 rescued, 2 missing as Taiwan cargo ship capsizes",-0.2,0.05,miscellaneous
2019-11-21 10:34:26.300388,Sixth Tone,Authorities to Arcades: No Kids Under 18 Except on Holidays,0.0,0.0,miscellaneous
2019-11-21 10:34:26.300388,The Onion,"‘I Yield The Remainder Of My Time To You, The Viewer At Home,’ Says Adam Schiff During Impeachment Hearing Before Staring Into Camera For 3 Minutes",0.0,0.0,miscellaneous
"
"
2019-11-22 16:39:41.201422,Fox,"Independents souring on Trump impeachment as House inquiry heats up, polls indicate",0.0,0.0,miscellaneous
2019-11-22 16:39:41.201422,NBC,"Trump unleashes on Democrats, defends 'legendary' Giuliani after impeachment hearings",1.0,1.0,miscellaneous
2019-11-22 16:39:41.201422,Washington Post,Trump keeps making it tougher for his defenders,0.0,0.0,miscellaneous
2019-11-22 16:39:41.201422,ABC,Bolton is back on Twitter with cryptic message,0.0,0.0,miscellaneous
2019-11-22 16:39:41.201422,Breitbart,Elizabeth Warren Calls for a ‘Full-Blown National Conversation About Reparations’,0.0,0.0,miscellaneous
2019-11-22 16:39:41.201422,Buzzfeed,Katharine McPhee Keeps On Making Fun Of Her 35-Year Age Gap Relationship And Ha Ha I’m Nervously Laughing,0.3,0.2,miscellaneous
2019-11-22 16:39:41.201422,China Daily,China unveils plan for tackling population aging,0.0,0.0,miscellaneous
2019-11-22 16:39:41.201422,Sixth Tone,Why China’s Cancer Patients Are Sharing Their Lives on Douyin,0.0,0.0,miscellaneous
2019-11-22 16:39:41.201422,The Onion,"‘I Could Spare Some Change,’ Says Man About To Become Buttigieg Campaign’s Top Black Donor",0.17,0.47,miscellaneous
"
"
2019-11-23 15:09:57.053942,Fox,"EXCLUSIVE: Giuliani tells Fox News he’s not afraid of indictment, labels Biden a 'liar'",0.3,0.9,miscellaneous
2019-11-23 15:09:57.053942,NBC,Navy secretary strongly considering resigning over Trump's meddling in SEAL case,0.43,0.73,miscellaneous
2019-11-23 15:09:57.053942,Washington Post,"In Trump’s D.C., rogue actors gain power as experts lose relevance",0.0,0.0,miscellaneous
2019-11-23 15:09:57.053942,ABC,Man forced shotgun into son's hands: Authorities,-0.3,0.2,miscellaneous
2019-11-23 15:09:57.053942,Breitbart,Report: GOP Senators Seek Treasury ‘Suspicious Activity Reports’ on Ukraine and Hunter Biden,0.0,0.0,miscellaneous
2019-11-23 15:09:57.053942,Buzzfeed,"It’s Official: David Dobrik Is Divorced, Single, And Ready To Mingle",0.06,0.36,miscellaneous
2019-11-23 15:09:57.053942,China Daily,China unveils plan for tackling population aging,0.0,0.0,miscellaneous
2019-11-23 15:09:57.053942,Sixth Tone,Why China’s Cancer Patients Are Sharing Their Lives on Douyin,0.0,0.0,miscellaneous
2019-11-23 15:09:57.053942,The Onion,"Smiling, Knife-Wielding Marie Kondo Orders Followers To Leave Behind Cluttered Physical Forms",-0.2,0.42,miscellaneous
"
"
2019-11-24 13:37:55.432166,Fox,"Kennedy slams Democrats, says Pelosi using impeachment inquiry as 'political weapon'",0.0,0.1,miscellaneous
2019-11-24 13:37:55.432166,NBC,Secret Chinese documents reveal inner workings of Muslim detention camps,-0.13,0.29,miscellaneous
2019-11-24 13:37:55.432166,Washington Post, Democrats to press ahead despite lack of testimony from key witnesses,0.0,1.0,miscellaneous
2019-11-24 13:37:55.432166,ABC,Border agents seize 154 pounds of bologna in Texas,0.0,0.0,miscellaneous
2019-11-24 13:37:55.432166,Breitbart,Anatomy of a Smear Far-Left Guardian Deliberately Omits Key Facts in Hit Piece on Breitbart Read Reporter Julia Wong’s Racist Tweets,0.0,1.0,miscellaneous
2019-11-24 13:37:55.432166,Buzzfeed,“SNL” Spoofed The Democratic Debate Again And I Need This To Be A Weekly Series,0.0,0.0,miscellaneous
2019-11-24 13:37:55.432166,China Daily,China unveils plan for tackling population aging,0.0,0.0,miscellaneous
2019-11-24 13:37:55.432166,Sixth Tone,"Collage: China’s Week in Photos, Nov. 18–24",0.0,0.0,miscellaneous
2019-11-24 13:37:55.432166,The Onion,Report Confirms That Being Unable To Keep Track Of Mass Shootings Technically Counts As Not Giving Attention To Shooters,-0.25,0.3,miscellaneous
"
"
2019-11-25 17:02:36.910297,Fox,"Warren’s much-hyped plans would create at least 20 new federal agencies, Fox News analysis shows",-0.08,0.43,miscellaneous
2019-11-25 17:02:36.910297,NBC,Who has more to fear from Michael Bloomberg: Democrats or Trump?,0.5,0.5,miscellaneous
2019-11-25 17:02:36.910297,Washington Post,"Federal prosecutors scrutinize Giuliani firm, donations to Trump super PAC",0.07,0.53,miscellaneous
2019-11-25 17:02:36.910297,ABC,Trump ordered that Gallagher retire as Navy SEAL,0.0,0.0,miscellaneous
2019-11-25 17:02:36.910297,Breitbart,"Hero Dog ‘Conan’ Visits the White HouseTrump Jokes with Press: ‘it’s trained that if you open your mouths, you will be attacked’",0.0,0.25,miscellaneous
2019-11-25 17:02:36.910297,Buzzfeed,23 Times Fast Food Went Too Freaking Far This Decade,0.15,0.8,miscellaneous
2019-11-25 17:02:36.910297,China Daily,Turnout sets record in HK district voting,0.0,0.0,miscellaneous
2019-11-25 17:02:36.910297,Sixth Tone,"4,200 Chinese Officials Punished for ‘Techan’ Corruption",0.0,0.0,miscellaneous
2019-11-25 17:02:36.910297,The Onion,Facial Recognition Software Knows It Has Seen Man Before But Can’t Remember His Name,0.0,0.0,miscellaneous
"
"
2019-11-26 13:42:13.690535,Fox,Long-awaited report on FISA abuse from IG could scramble Dems’ impeachment plans,0.0,0.0,miscellaneous
2019-11-26 13:42:13.690535,NBC,"Trump lashes out at 'D.C. Wolves' after McGahn ruling, claims he would 'love' for staff to testify",0.5,0.6,miscellaneous
2019-11-26 13:42:13.690535,Washington Post,Giuliani worked for Venezuelan who hosted him for key Ukraine meeting,0.0,1.0,miscellaneous
2019-11-26 13:42:13.690535,ABC,Wind gusts may stop parade balloons from flying,-0.25,0.23,miscellaneous
2019-11-26 13:42:13.690535,Breitbart,Democrat Brenda Lawrence Backtracks on ImpeachmentFloats Exit Strategy: Censure TrumpUpdate – Panic! at the DNC: Flip-Flops Back to Impeachment,0.0,0.0,miscellaneous
2019-11-26 13:42:13.690535,Buzzfeed,Kim Kardashian Shared Her “Secret Of Life” In A Riveting M&M Squeezing Video,0.05,0.85,miscellaneous
2019-11-26 13:42:13.690535,China Daily,Lam: HK poll should mark return to peace,0.0,0.0,miscellaneous
2019-11-26 13:42:13.690535,Sixth Tone,Why China Must Protect Its Informal Recycling Sector,0.0,0.0,miscellaneous
2019-11-26 13:42:13.690535,The Onion,Johnson & Johnson CEO Idly Wonders How Much Money He’d Make Off National Tylenol Epidemic,0.2,0.2,miscellaneous
"
"
